label,text
-1,งานกลุ่มคือต้องช่วยกันปะ คือต้องมีคนแบกหรองง งานคู่ก็ยิ่งต้องช่วยกัน มึงคิดว่าอีกคนเขาจะทำได้ทุกอย่าง ไม่เหนื่อยบ้า… https://t.co/fE3s6fuX6F
1,"เขินอะตั้งแต่เรียนออนไลน์ก็มีคนทักมาปลุกทุกเช้าเลยงุ้ยยย
#เรียนออนไลน์ https://t.co/JHsZ50AdmY"
-1,การศึกษาไทยไม่ได้สอนให้นักเรียนไทยค้นพบตัวเองเพราะแม่งเรียนทุกวิชาตั้งแต่การงาน ยันศาสตร์การคำณวนมวลเคลื่อนที่ ซึ่ง… https://t.co/IkPlWdIbFe
-1,เกลียดการโดนครูจ้องอ่ะ คือกูทำไรผิด?? กูแค่ก้มหน้าไม่ได้แปลว่ากูเล่นทรศ. กูแค่หลับ!! แล้วมีความแซะเบาๆ พอได้ยินงั้น… https://t.co/559aN3Ko2N
0,"เรียนออนไลน์ที่บ้านไม่เครียดหรอก สิ่งที่เครียดคือต้องมานั่งนึกว่าเที่ยงนี้จะกินอะไรดี โทรหาเพื่อนแปป ""แกเที่ยงนี้แก… https://t.co/JYurbuDCdJ"
0,"แม่จะกินทุกอย่างไม่ได้นะคะลูก !!!

#StartDee #การบ้าน #มีมตลก #dek64 #dek65 #dek66 #tcas #gatpat #9วิชาสามัญ #กสพท… https://t.co/3CIXJN4rok"
0,"คนเก่ง คำไหนเขียนได้ถูกต้องคะ
#StartDee #การบ้าน #มีมตลก #dek64 #dek65 #dek66 #tcas #gatpat #9วิชาสามัญ #กสพท #การศึกษาไทย"
-1,เหล่านี้ชี้ว่า รัฐมนตรีกระทรวงศึกษาคนนี้ ณัฐพล ทีปสุวรรณ ไร้น้ำยา ไร้อำนาจในการปกป้องนักเรียนจากการคุกคาม หรือจริงๆ… https://t.co/yy8B4vb8XC
0,ในสภาถามหลายครั้ง รัฐมนตรีตอบไปเรื่อยว่าจะดูแลให้ แต่บทสรุปสิ้นปี 63 ของเรื่องคือมีเยาวชนอายุต่ำกว่า 18 ปีอย่างน้อย… https://t.co/DlKmHEchGo
0,"""จากการละเมิดสิทธิในการแสดงออกทางการเมือง ไปจนมีปัญหาการละเมิดสิทธิทั่วไปก็หนักข้อขึ้น ผอ.ท่านหนึ่งที่จังหวัดสงขลา… https://t.co/aMSqSgEBoG"
-1,ทำไมว่ะ เกิดมาต้องโดนด่า โดนว่า ไม่เคยดีอะไรสักอย่างต่างกับพี่น้อง พยายามแล้วพยายามอีก โคตรอยากตาย ไม่เคยดีสักอย่าง… https://t.co/isxYbpXBoI
-1,😔 แ​ล้วถ้าเราทำไม่ได้อ่ะ ทำไมครูไม่เข้าใจเลย #การศึกษาไทย https://t.co/T3rbIyMYk9
0,"#เรียนออนไลน์ ไม่มีสมาธิ
เรื่อง ตามารับน้ากลับแต่เพราะเข้าใจตอนนี้กลับมาปกติแล้วแต่ครอบครัวยังปกปิดว่ายังไม่หาย… https://t.co/tgT7iJ4zYR"
